"disfavoured.word","response.lower","entrained","interlocutor.SES","session.order","set","group","participantID","stimuli.order","f","experiment"
"explosive","bomb",0,"H",1,2,"prime","204d6e90d5a254ebf040cea466c3cd48dfd1ffcb",12,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","4c6156301960855f177e804c8f8934430465705a",8,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","39b4c27d54a6b8099781714f343fafd2af90bf26",9,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","8961e1455afdc00041d527e480f4cf5e87ea3704",16,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","3d2ba26ca238961716343ace747e9db2e9909d75",2,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","902894bebcf63ab30f2b362cf961b682a2b84010",12,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","3ba2434adc9aa5203fc47ef3e2e72372199f74f3",14,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","07331ad73161bc985c924a3a05c15e2b0528fdb8",1,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","3549822e6b63635ce72bea1b2e70bc4657191633",9,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","bfe7d15dcada4ee8c5924cd1177e3370c827572c",13,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","deff752ccc0c3a77a17c3a8d28f185eb3b3fedd1",2,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","194cb09a813e32a203344fefef2328889a80e563",6,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","c21269cf5f90ba9c271fda363e9cc33c4cc3e637",15,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","aef1c5fdccdc7d5cf7afcd97a73f64543a11cc24",13,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","b6d26863d8e995fb5c3160af29fdcf0278365ec3",11,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","5ab92185ecbb221f10f28cd0f551ff9f009409b1",14,0,"experiment 2"
"explosive","canonball",0,"H",1,2,"prime","b61534022fb4e46a77ecd9bd788c475a8118b0d2",3,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"prime","9dd29b533cf6a5752e4087071cbea83d765fbb1a",15,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"no prime","6215cc71bb31fb084d0fa7a96729edaaa48c41a8",15,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"prime","7402deb6a51d32265ff0bc6b5b3f39808a09503c",3,0,"experiment 2"
"explosive","bomb",0,"H",1,2,"no prime","8ac66550861568ca4340fff25024d0960802621a",15,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","9b30b7af2b904d7bfe49b57a2b87d69edf361cb0",9,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"no prime","5ed7607034465e89bb90aa11a8cef9df5a8a4e1d",9,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","87232d571d44c0fdd8dbcc8a7f1d3e3bf91c0a14",16,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","db9d4461e1e1df20fb79fd7cebbb8c1a51496bfe",4,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","cb3ba1bfdc89ef45dfe2a7afe9afcb9d49797dc9",6,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","a37af0489e9fc004147a8874a78f1adab5951ea3",12,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","9fee1dfccde92b5ee317148bd528607fc8a7cde4",7,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","dea34bdd6c6c9166cd5637cdaef61987f8be83e8",10,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","fbb8bf2c2d6e90b0e95b4e82d3ae6032b1df74e2",11,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","c49428a32939d2661a045169f0bc893c8eb2605c",6,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"no prime","feb45d8cfa753e5d1a59787552262a3bc3ac10c8",5,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","3b7da44211c92c1e6184467370df4c64bad6192d",6,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","c00836a520ee978a3775e11811fed0ef63d7c287",6,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","a4544f9f418adcbe828ec9ad86389e1816cf784d",4,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","b4ac1d3acd6ec2e77c9607dc9063b7b72dcfbdf5",15,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"no prime","4bf8199052e3e7f98bd8ae60840c800fcacf707e",9,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","e2e8319129b02f65328c8783ef5ec27e46e1928a",3,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","298aa27c546e195990b45c9f99bdbdef9be80459",13,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","d3f87700338921eff0e738ca3e3e7e17e0bb8129",9,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"no prime","36bdf192940db96cd2c0d4739b2ab59ed8939586",1,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"no prime","687bb5359084827c70a34fb89462322c2b58dfb9",11,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"no prime","937733f2b4d2d0a12e03cbc70e89a59536b1b062",5,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","4a9c11ce061b3ad462bf4fac8a45432df9699d42",4,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"no prime","dbcacfcc391131b0cfe80d1fbaab07aed7769be1",16,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","b67eedca1bc39c545d99c817d15c547059e7bfd9",13,0,"experiment 2"
"explosive","bomob",0,"L",1,2,"prime","ce70eaf8bf6929c79ee6044a5500cc84b96e70d1",7,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","d6ce5714ae85624beda60dce9adec544e6ae51a5",11,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","a42e0fe93cba1faf5d2bb0b44ebaa37f6e5aa52a",14,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"no prime","127c90f6f717e72abe3683743de17ab46912900c",13,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","7fe7a4452d05fb290a2e0bb9942ed209714bc812",14,0,"experiment 2"
"explosive","explosive",1,"L",1,2,"no prime","5160ef28b50123cb9377a056516ba62c8c2862f7",10,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","f61a2f70f6d6b5ef67d1e92feea2c52821670590",8,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","be03c0acbb768a8fd0d8782590646431b3da50f5",10,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","7fa0ed0d7136512c2e8514e56efd412dd1df8138",9,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","e10b8c58806d550de38938cdfed55600029016a1",11,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","35a7ce8ebcbc31ecc86b63782d399e7fe54f41ae",16,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","4c6cf7fb034269e070b0b98c24f57e1b6132a3d4",4,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","0d3c242af842231c9041fece8ff0b78d033cd074",16,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","637d83a81dadb6862bfa1795c4412567e71f2014",13,0,"experiment 2"
"explosive","boom",0,"L",1,2,"prime","829970505e1316dafac3a1a349b29ad2053ec927",15,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","3685703dfc0841e05da097711603484c07547055",7,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","4a52691ac87c0448ce1416d3eba22a9314832a89",10,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","4b74fc084183177f87f1886b48851b2e45b27ffe",4,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","a53225fcb5c16b72908219229506ef0ae3279b39",16,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","cf67cbb46e3c64d017f7551895f801675e827669",7,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","2eab828d6e250bac21af9c2610171b3dd548fc39",4,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","cedc5b7f84e8a7e358ba598386aaa72d9304a0ec",2,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","086dad04600bf6ff9b5281e4da2d434428c9e1f1",14,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","052f9ecdc7832318d13949b7ec84ec30a9358c94",1,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","844266b78936556396bf2ec5286a18de976373b1",6,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","7858c612ae46c87b28abb73919157d0bac366388",10,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","c3d94786402207a745363125b6c0725b9586b602",2,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","604b4b9831f051e69d500dc48c9845632c7d0074",15,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","1f273dc7966d71fb553ea110e30c7c10088867c6",12,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","68ee23383333669eeef7030147ca153706886988",10,0,"experiment 2"
"explosive","bomb",0,"L",1,2,"prime","54bd1e03dbc0abc795c7c0c1e6f723c85e2c6c8d",10,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","5ab92185ecbb221f10f28cd0f551ff9f009409b1",7,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","9dd29b533cf6a5752e4087071cbea83d765fbb1a",16,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","b61534022fb4e46a77ecd9bd788c475a8118b0d2",6,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","b6d26863d8e995fb5c3160af29fdcf0278365ec3",7,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","3549822e6b63635ce72bea1b2e70bc4657191633",2,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","c21269cf5f90ba9c271fda363e9cc33c4cc3e637",1,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","deff752ccc0c3a77a17c3a8d28f185eb3b3fedd1",5,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","194cb09a813e32a203344fefef2328889a80e563",6,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","bfe7d15dcada4ee8c5924cd1177e3370c827572c",16,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","7402deb6a51d32265ff0bc6b5b3f39808a09503c",11,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","aef1c5fdccdc7d5cf7afcd97a73f64543a11cc24",15,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","ce70eaf8bf6929c79ee6044a5500cc84b96e70d1",5,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","3685703dfc0841e05da097711603484c07547055",16,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","7fe7a4452d05fb290a2e0bb9942ed209714bc812",12,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","f61a2f70f6d6b5ef67d1e92feea2c52821670590",7,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","be03c0acbb768a8fd0d8782590646431b3da50f5",13,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","7fa0ed0d7136512c2e8514e56efd412dd1df8138",6,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","e10b8c58806d550de38938cdfed55600029016a1",7,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","35a7ce8ebcbc31ecc86b63782d399e7fe54f41ae",3,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","4c6cf7fb034269e070b0b98c24f57e1b6132a3d4",8,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","4b74fc084183177f87f1886b48851b2e45b27ffe",4,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","0d3c242af842231c9041fece8ff0b78d033cd074",8,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","637d83a81dadb6862bfa1795c4412567e71f2014",2,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","829970505e1316dafac3a1a349b29ad2053ec927",9,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","07331ad73161bc985c924a3a05c15e2b0528fdb8",13,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","9b30b7af2b904d7bfe49b57a2b87d69edf361cb0",14,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","3ba2434adc9aa5203fc47ef3e2e72372199f74f3",2,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","92ca39a267b4487eb7a62a29675fb29883f9a3e1",5,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","3d2ba26ca238961716343ace747e9db2e9909d75",14,0,"experiment 2"
"eyeball","eyeball",1,"H",1,1,"no prime","0ae0b90cf7e4ffc56e14a941da9d4672d8fc34c4",1,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","0933fb689d7274f46d67d294f44c0faefa0e03e3",5,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","e9a83ccb54248be5652d8c2511a4d0a03b6c2504",13,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","3fffb436f9b2bd7e29441bd64c54062b802d2e95",9,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","3d99fe14c505547bde8ccc213b41365591d2593f",12,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","4f8c2e0885fac4f0eae2ef3ee5c7b302e185c61b",12,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","ef7b3c6fa9adccf6ecd82b3e63f659249ae54f81",16,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","784e57f5496625fc83dcbed5b00c30aef688009a",1,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"prime","3272f725d6feed0dac4e3df7de5e009164004a2d",11,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","6152c53c75043635a285495393f6b7dce63b3645",6,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","229b2bdd8affa9eed847573e6313db32589899af",7,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","5330df70bfa63be803d629b6a87f14ce4d482923",16,0,"experiment 2"
"eyeball","eyeball",1,"L",2,1,"prime","6c1142f7d5afe7d2ba88116e21b2faebedaccf32",16,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","a68c878593edf8353723468f1f93c1e32ee4309d",16,0,"experiment 2"
"eyeball","eyeball",1,"L",2,1,"prime","0dd68016c9c7245359336960c07c875623cc2ccc",14,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","94404a4c1d0a402f33775cd7e045316683781589",9,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","886add3ad5c2b195b36945d76bb5353812f5d2cd",13,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","92cb1b73658862bc6742f65ca7d1c695593d9611",10,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","d06f5f05db669964ca1e3f4d6cc9b7fd3f8d92c2",15,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","8544c68091f33ef4a58dbde2ea4fe72ee247d96a",9,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","a37a2e80ea5abd9fb99353424ee343f148272e56",6,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","204d6e90d5a254ebf040cea466c3cd48dfd1ffcb",8,0,"experiment 2"
"eyeball","eyeball",1,"L",2,1,"prime","4c6156301960855f177e804c8f8934430465705a",4,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","39b4c27d54a6b8099781714f343fafd2af90bf26",4,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","8961e1455afdc00041d527e480f4cf5e87ea3704",7,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"prime","902894bebcf63ab30f2b362cf961b682a2b84010",3,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","4a52691ac87c0448ce1416d3eba22a9314832a89",14,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","cf67cbb46e3c64d017f7551895f801675e827669",11,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","68ee23383333669eeef7030147ca153706886988",16,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","d4a9f1076ca17a27bc9a7357b8cb79c66ceeca59",7,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","a76d7db4734d077584fc05f68f06691ff50ebc30",9,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","7eed20b5d2269d3a770f023553469490c1d0dbcc",16,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","1f5156a9dddd5845636a8888cc27f260b4117a05",2,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","713d04b264d879a2c29c8c594c188d47fffee74c",10,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","56df1861653f12932185d48c409e257abc7b94b5",1,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","0ebded7f19992e6441e54cf8ffac01eb09d118b8",5,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","2db0edcf82eb78759af09c5b3b5dd13b4f3ab602",8,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","b608b9d72a3619ec84489a85210ba720a327dbc0",8,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","35535e0e311cff02ac52d55cad4db35ec819fff6",7,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","6215cc71bb31fb084d0fa7a96729edaaa48c41a8",7,0,"experiment 2"
"eyeball","eyeball",1,"H",2,1,"no prime","5160ef28b50123cb9377a056516ba62c8c2862f7",16,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","a42e0fe93cba1faf5d2bb0b44ebaa37f6e5aa52a",5,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","d6ce5714ae85624beda60dce9adec544e6ae51a5",14,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","5ed7607034465e89bb90aa11a8cef9df5a8a4e1d",12,0,"experiment 2"
"eyeball","eye socket",0,"H",2,1,"no prime","87232d571d44c0fdd8dbcc8a7f1d3e3bf91c0a14",16,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","db9d4461e1e1df20fb79fd7cebbb8c1a51496bfe",10,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","cb3ba1bfdc89ef45dfe2a7afe9afcb9d49797dc9",15,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","a37af0489e9fc004147a8874a78f1adab5951ea3",11,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","9fee1dfccde92b5ee317148bd528607fc8a7cde4",9,0,"experiment 2"
"eyeball","window to the soul",0,"H",2,1,"no prime","dea34bdd6c6c9166cd5637cdaef61987f8be83e8",9,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","fbb8bf2c2d6e90b0e95b4e82d3ae6032b1df74e2",4,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"no prime","c49428a32939d2661a045169f0bc893c8eb2605c",7,0,"experiment 2"
"eyeball","eyeball",1,"H",2,1,"no prime","feb45d8cfa753e5d1a59787552262a3bc3ac10c8",16,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","05ada824f90034f7d9a4478b131d721cd5fa7975",1,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","c91d05343cc8b0bdcfc2297699aef9497d03cdc1",5,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","a53225fcb5c16b72908219229506ef0ae3279b39",16,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","20e80842b22c702e196bdf0b4b3137c3d795626f",9,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","6e205f269be0b74b7822ff0db4d7287d7d8d1052",4,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","1f273dc7966d71fb553ea110e30c7c10088867c6",12,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","604b4b9831f051e69d500dc48c9845632c7d0074",8,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","c3d94786402207a745363125b6c0725b9586b602",7,0,"experiment 2"
"eyeball","eyeball",1,"H",2,1,"prime","54bd1e03dbc0abc795c7c0c1e6f723c85e2c6c8d",6,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","052f9ecdc7832318d13949b7ec84ec30a9358c94",7,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","844266b78936556396bf2ec5286a18de976373b1",15,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","086dad04600bf6ff9b5281e4da2d434428c9e1f1",4,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","cedc5b7f84e8a7e358ba598386aaa72d9304a0ec",8,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","2eab828d6e250bac21af9c2610171b3dd548fc39",16,0,"experiment 2"
"eyeball","eye",0,"H",2,1,"prime","7858c612ae46c87b28abb73919157d0bac366388",15,0,"experiment 2"
"eyeball","eyeball",1,"L",2,1,"no prime","8ac66550861568ca4340fff25024d0960802621a",13,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","5a7b4fb0ed1953eb06c7a14f555dc97b4d16255c",13,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","8a13fddbd76e6888a9b9333f528f02562ecf6479",16,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","45ecbd3d3f45a9dbd45a316b1e5df50c513b104d",12,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","8f4a0a4308ab9dc133c99c8027180e90281f1724",1,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","08f977d8e84385bf86b9c325c7d7c25d79dad7f7",2,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","316579168a55030bb892766c33eda01d611726fe",13,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","6d56a1a96dc8874998ff269becc03a6712004fbf",5,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","f7aac908c0843b96bf9bc9e1b3372fa8c063e547",4,0,"experiment 2"
"eyeball","eyeball",1,"L",2,1,"no prime","b6d69ee64a6af0f02fbb657624b82f2e6a167ae3",1,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","56ac82ea1cab6e339d78d4dbf0bc5e3a6857b7b8",3,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","f472e3bca81b9e49c1e6423b4c740b9c95789d23",6,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","642847ee9c23047a8590f2533f4ac7db9e5c4fe5",14,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","2b00f0837e463f3a3c4c2f8e203e04274c990868",16,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","6f68236c91e4b68c54df44c8c7954dabe6f66031",15,0,"experiment 2"
"eyeball","eye",0,"L",2,1,"no prime","a62e46a79fbe16136a03fa55dd491761a22642aa",14,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","6953d435eed0eca95d7cd92fa37d526dc103446b",7,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"no prime","061c325e72e607378fffd2ed7e92583f2534cd0a",14,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","b208dcc561414fffc6b9120bb89e0585d149ef6a",12,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","8472b57a6175ed3b99b1b9efa71ef475b2e82fb9",14,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","fc5683c76008b5d82400b396cd016ae90be5f302",10,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","6412fbeb57e654ae11d8cc09a53a387dae197f6a",16,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","5dcaaade4ef9688ea9f29a14e2fd70c1887d591c",5,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","3f51f14cfc7c4b568b195c9757a09c75968d54ff",7,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","4016e5a694edf2e36cbe671a5ff404ffbf6451f5",3,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","d3a551a0b2a68bc5fcd2cb678c704d29f27639fc",3,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","afea399d03041510862be8bc26ce7ddcf1e3b876",13,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","0d073522343a0ac21a1e1867e5768d922f40df7c",8,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","84fedefb5d5dd5076c0691c14a8656ffdbd53d7b",15,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","94024cb3c7e2311641ea0f40ba3d81834bcd92fd",14,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","9710effdd1538adab43344afdd2b6704e7b03aa2",16,0,"experiment 2"
"eyeball","eyeball",1,"L",1,1,"prime","ef2a4bcc823ed104de9a3e1cabc535ce325095df",13,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","31aa35c8d494501f0552537eb6c1ec0b04f40b14",3,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"no prime","e3cea21cad4312c6aa04c379d45327a5aa4f8faa",15,0,"experiment 2"
"eyeball","eyeball",1,"L",1,1,"no prime","5eea32be6d4e0eff0e5f0e5cf526096f36dc5ece",15,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"no prime","ffe0cea8936bb19d5e65eb0235d686398157cce6",3,0,"experiment 2"
"eyeball","eyeball",1,"L",1,1,"no prime","889ef86aff32f5daf5534aa76184a2afc8140286",12,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"no prime","7027e34e60c92f532f28b2743b8cb44ea66d1130",3,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"no prime","3248622f3cc402af665b1df7cad86da256c83a44",13,0,"experiment 2"
"eyeball","eyes",0,"L",1,1,"no prime","4e2e7266d5678cdde263e445439b82c7a74e8335",6,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"no prime","3703d31372b515b906a7321437d8033939ceb803",16,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"no prime","7c5e5b3988147385bc0112a9de2d83c6cb4f1f22",14,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"no prime","b7f221482870270f305e5af4b39cb431059f76a2",8,0,"experiment 2"
"eyeball","eyeball",1,"L",1,1,"prime","32a38d26792afe524558cf5e1b8dab4096ee9911",9,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","a68bfc01151f28934867b429dcd15bfef69f2005",11,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","687aadc323da5a061e1772c41f10baaec802bfbd",16,0,"experiment 2"
"eyeball","eye",0,"L",1,1,"prime","3ee02caa5dda657134893e41d3e561107fe49317",10,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","c8b1c451ab066bfd358f9788814284585484bf5c",2,0,"experiment 2"
"eyeball","eyeball",1,"H",1,1,"no prime","9fbbf8e026356b9d1dea75571b1b934cafeb0266",7,0,"experiment 2"
"eyeball","eye",0,"H",1,1,"no prime","44ffb1e067172d0eda4039d8afeac33fb140a470",2,0,"experiment 2"
"eyeball","eyeball",1,"H",1,1,"no prime","176dcc97e65ac8e9845298b953ac00e92b0749a5",2,0,"experiment 2"
